Wavelength;Counts
442;0.00857124082654463
443;0.011269420473037677
444;0.011572153567984378
445;0.011797585284015408
446;0.01337015110322281
447;0.011644096086827396
448;0.011010785598392327
449;0.0107514357690877
450;0.012339784559686364
451;0.012288019697429363
452;0.010579399624542114
453;0.012741555973088304
454;0.013721722964911857
455;0.011577647310350382
456;0.010455739665805342
457;0.010004732503001509
458;0.010490252142022781
459;0.010251350425799393
460;0.012262750795117452
461;0.014725807939098782
462;0.023890539744416565
463;0.03977743809536734
464;0.08149205959868364
465;0.142269354427017
466;0.25066213389777625
467;0.4140637322880723
468;0.6235827353440295
469;0.8348757422420656
470;0.9486933687795066
471;0.996166733603185
472;0.9886377101740232
473;0.9909406068880854
474;0.9369049801606474
475;0.8661152348663489
476;0.8096638370997544
477;0.7178135484058376
478;0.6685209425980013
479;0.6847820216616859
480;0.6925689581582973
481;0.6633704998318887
482;0.5825974092142636
483;0.4785644772342107
484;0.3687135404084903
485;0.2944040099764642
486;0.24301509721728082
487;0.19223766385417157
488;0.15446116271461066
489;0.12508123071886926
490;0.10171316949283372
491;0.08602029329982433
492;0.0776308136351617
493;0.0670626419336506
494;0.0554333123110818
495;0.04968865053181609
496;0.04397752426688281
497;0.03704869617831489
498;0.030379282522042608
499;0.027682778758437568
500;0.02672829778879247
501;0.02398442935678392
502;0.025232707100206603
503;0.02284763321922303
504;0.022263338945518567
505;0.021115388506680693
506;0.01919612605492939
507;0.022311451641820988
508;0.02421763422082058
509;0.02114774919983259
510;0.018561166588212535
511;0.019897106309966252
512;0.019938718890573554
513;0.019321560453637032
514;0.019895527004237433
515;0.02268870511343886
516;0.02231097508699127
517;0.021466194837838928
518;0.02412117348342923
519;0.025680615256832216
520;0.025282726569355686
521;0.026333307866433776
522;0.026141398957565124
523;0.028454173494367952
524;0.02776846734907443
525;0.02691163125570619
526;0.027353540982835454
527;0.027805310386940185
528;0.027317316708341248
529;0.025724671137638985
530;0.026401981196151104
531;0.024944659090402867
532;0.023896736838664306
533;0.023312600905622403
534;0.02440455350407274
535;0.02483076726024064
536;0.02344762730220495
537;0.02228522614901604
538;0.023097732813669298
539;0.02212084618795901
540;0.01952129451810016
541;0.01820703759136329
542;0.017456564792966103
543;0.016986907761374515
544;0.015320603751373575
545;0.01538126778462123
546;0.01573233641573583
547;0.014154288789588416
548;0.011768431069103679
549;0.012259026976686942
550;0.01197527585343378
551;0.011440062527849277
552;0.010047725119610308
553;0.010511511438307019
554;0.01065534390423192
555;0.008968101018239387
556;0.008164987494218
557;0.008046399093741153
558;0.008383378013908024
559;0.007426451812040383
560;0.006729793881846345
561;0.0057865660100668076
562;0.00635093720969582
563;0.003528298449830885
564;0.0015768734835684645
565;0.0015897890519371916
566;0.001608575333200807
567;0.00036163591432542713
568;0.0
