Wavelength;Counts
442;0.006638049940245008
443;0.009280766740085645
444;0.009128265878159387
445;0.010176255836702104
446;0.011312148059590934
447;0.00961278940470663
448;0.009055585831785928
449;0.008991117436177209
450;0.011116020894162545
451;0.010169090142630136
452;0.008846928542877455
453;0.011223074016148466
454;0.011831517036768963
455;0.010594182523507911
456;0.009388748716853239
457;0.009816945167851775
458;0.009616337331130815
459;0.008990077005468344
460;0.011456324927112974
461;0.01499330255577949
462;0.023674448283171515
463;0.03969287905486993
464;0.08212948997312311
465;0.14752693270374595
466;0.2613223627120785
467;0.4259305536061298
468;0.6355369369785445
469;0.8372048184954171
470;0.9501006972035267
471;0.9930881721030173
472;0.9909394913280423
473;0.9947730523064611
474;0.9333407605391131
475;0.8608637271836534
476;0.8174904055442066
477;0.7239239741777344
478;0.6713252461099443
479;0.6842201760748854
480;0.6932315783804669
481;0.6672103108017496
482;0.5901893178071494
483;0.48807248122516056
484;0.37479738277574853
485;0.2980070385281652
486;0.24268368589081665
487;0.19454941866078984
488;0.15376421889899922
489;0.1253430327979491
490;0.10046940179388734
491;0.08312023049340028
492;0.07277533355500683
493;0.06466180646332596
494;0.052441433859199985
495;0.04704027679145939
496;0.040544404170433444
497;0.03354582948592265
498;0.026108248729794413
499;0.023479846920480746
500;0.022129597736250926
501;0.018710646849542593
502;0.019411551985808823
503;0.01816066707725269
504;0.018297859289149104
505;0.01795190867185463
506;0.01603936866040625
507;0.017865147331261922
508;0.019884373608921445
509;0.01743764294727806
510;0.015064364545109808
511;0.01677252603829579
512;0.01577845626340906
513;0.014633516034019418
514;0.01607385036217871
515;0.018964443157512608
516;0.019545794873169407
517;0.019325867483012397
518;0.021407312542392684
519;0.02278624655532233
520;0.02347065228863077
521;0.024662733154086715
522;0.024476951867160493
523;0.02635593994617498
524;0.025650451038440342
525;0.023950487303343183
526;0.025077517580942375
527;0.025672856739258575
528;0.02580628034604445
529;0.023686121080515037
530;0.024472330315480524
531;0.024258056359828025
532;0.02337525633923604
533;0.021656069603855813
534;0.02279556362185176
535;0.023208168438341687
536;0.02145431380515829
537;0.02041086691386637
538;0.02153046951508919
539;0.02026556485039125
540;0.01874567116686998
541;0.018332308582120697
542;0.017314057485407923
543;0.01614330552676859
544;0.01374212735917105
545;0.013514796881765984
546;0.013570492848730341
547;0.011791631863031105
548;0.010895949782052852
549;0.010950698538694717
550;0.010357744876794984
551;0.010053690363264893
552;0.008897146559463609
553;0.010175880494870507
554;0.009900242291016163
555;0.008064548685965426
556;0.006681242730952093
557;0.007450756396970225
558;0.007195009609888834
559;0.0045579760719833065
560;0.00334175801786307
561;0.0036827537339715684
562;0.004488640276374521
563;0.0017561279379585
564;0.0010411735865179163
565;0.0014185421790112803
566;0.0006228855080914702
567;0.00017504446760234276
568;0.0
